time [ms], ACyl_LC [bar], ACyl_SC [bar], Swing_L [bar], Swing_R [bar], BCyl_LC [bar], BCyl_SC [bar], KCyl_LC [bar], KCyl_SC [bar], Body_Pitch_Angle [rad], Body_Roll_Angle [rad], Boom_Joint_Angle [rad], Arm_Joint_Angle [rad], Bkt_Joint_Angle [rad], Swing_Angle [rad], Boom_Joint_Rate [rad/s], Arm_Joint_Rate [rad/s], Bkt_Joint_Rate [rad/s], Swing_Rate [rad/s], GPS_Easting [m], GPS_Northing [m], GPS_Elevation [m], GPS_Latitude [deg], GPS_Longitude [deg], GPS_Sea_Level [m]
3396.293267, 3.400000, 4.800000, 0.000000, 0.000000, 4.900000, 2.300000, 2.900000, 5.500000, -0.010298, 0.004363, -1.008255, 0.539503, -0.650135, -0.937417, -0.000106, -0.000204, 0.000173, -0.000011, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3396.392309, 4.900000, 4.700000, 0.000000, 0.000000, 2.700000, 3.900000, 3.800000, 5.800000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, -0.000164, -0.000215, -0.000341, -0.000022, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3396.491356, 4.000000, 5.200000, 0.000000, 0.000000, 4.400000, 5.200000, 3.600000, 5.700000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, -0.000200, -0.000396, -0.000521, -0.000030, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3396.591348, 5.000000, 3.900000, 0.000000, 0.000000, 3.700000, 4.100000, 6.600000, 4.400000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, -0.000218, -0.000512, -0.000450, -0.000034, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3396.690371, 5.100000, 4.100000, 0.000000, 0.000000, 4.400000, 3.200000, 5.700000, 6.500000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, -0.000222, -0.000576, -0.000379, -0.000036, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3396.790371, 5.300000, 3.000000, 0.000000, 0.000000, 3.700000, 4.300000, 4.700000, 6.600000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, -0.000215, -0.000599, -0.000311, -0.000035, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3396.890363, 5.000000, 4.900000, 0.000000, 0.000000, 4.400000, 3.800000, 2.900000, 6.200000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, -0.000202, -0.000590, -0.000249, -0.000034, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3396.989374, 5.300000, 6.200000, 0.000000, 0.000000, 3.500000, 4.600000, 4.200000, 5.400000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, -0.000183, -0.000378, -0.000192, -0.000031, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3397.088434, 7.300000, 4.100000, 0.000000, 0.000000, 3.800000, 3.900000, 5.700000, 7.800000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, -0.000162, 0.000159, -0.000143, -0.000028, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3397.188419, 5.400000, 5.000000, 0.000000, 0.000000, 3.400000, 4.400000, 4.700000, 4.900000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649786, -0.937417, -0.000140, 0.000545, 0.000081, -0.000024, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3397.288421, 5.700000, 4.400000, 0.000000, 0.000000, 6.100000, 4.800000, 5.700000, 5.000000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, -0.000118, 0.000440, 0.000425, -0.000021, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3397.388398, 4.500000, 4.900000, 0.000000, 0.000000, 5.000000, 3.100000, 3.700000, 4.700000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, -0.000097, 0.000164, 0.000475, -0.000017, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3397.488383, 4.200000, 5.400000, 0.000000, 0.000000, 5.600000, 5.000000, 2.700000, 6.500000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, -0.000077, -0.000046, 0.000311, -0.000014, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3397.587447, 4.900000, 6.600000, 0.000000, 0.000000, 4.900000, 4.100000, 2.600000, 4.400000, -0.010123, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, -0.000060, -0.000016, 0.000178, -0.000011, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3397.687419, 5.700000, 5.300000, 0.000000, 0.000000, 4.100000, 2.900000, 4.700000, 6.100000, -0.010123, 0.004189, -1.008255, 0.539852, -0.649961, -0.937417, -0.000044, 0.000553, 0.000073, -0.000008, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3397.786482, 4.300000, 5.900000, 0.000000, 0.000000, 4.600000, 5.800000, 3.300000, 3.900000, -0.010123, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, -0.000031, 0.001311, -0.000007, -0.000006, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3397.886473, 6.400000, 4.700000, 0.000000, 0.000000, 5.000000, 4.300000, 3.400000, 5.400000, -0.010298, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, -0.000020, 0.001630, -0.000065, -0.000004, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3397.986482, 3.400000, 4.600000, 0.000000, 0.000000, 5.000000, 4.400000, 3.400000, 4.000000, -0.010298, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, -0.000012, 0.001614, -0.000106, -0.000003, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3398.085492, 5.200000, 3.900000, 0.000000, 0.000000, 7.500000, 4.600000, 2.900000, 5.400000, -0.010123, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, -0.000005, 0.001534, -0.000130, -0.000001, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3398.185498, 6.500000, 6.600000, 0.000000, 0.000000, 4.600000, 4.400000, 5.500000, 5.400000, -0.010123, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000001, 0.001413, -0.000143, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3398.284512, 5.600000, 4.000000, 0.000000, 0.000000, 4.200000, 3.900000, 3.000000, 4.700000, -0.010123, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000005, 0.001264, -0.000147, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3398.383566, 4.200000, 5.400000, 0.000000, 0.000000, 4.700000, 2.700000, 3.800000, 5.300000, -0.010123, 0.004363, -1.008430, 0.539678, -0.649961, -0.937417, -0.000174, 0.001103, -0.000143, 0.000001, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3398.483575, 4.600000, 3.500000, 0.000000, 0.000000, 4.400000, 4.900000, 2.400000, 5.100000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000482, 0.000939, -0.000316, 0.000001, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3398.583583, 4.900000, 4.000000, 0.000000, 0.000000, 6.200000, 3.100000, 3.100000, 5.000000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000503, 0.000779, -0.000793, 0.000001, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3398.682623, 3.600000, 5.500000, 0.000000, 0.000000, 5.200000, 3.500000, 4.000000, 4.300000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000317, 0.000630, -0.001291, 0.000002, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3398.782639, 4.600000, 3.900000, 0.000000, 0.000000, 6.600000, 3.800000, 3.300000, 4.400000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000167, 0.000494, -0.001601, 0.000002, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3398.882645, 6.100000, 4.500000, 0.000000, 0.000000, 4.400000, 4.000000, 4.400000, 5.400000, -0.010298, 0.004189, -1.008255, 0.539678, -0.650135, -0.937417, -0.000050, 0.000374, -0.001762, 0.000001, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3398.981666, 5.200000, 3.100000, 0.000000, 0.000000, 4.400000, 4.100000, 4.000000, 5.400000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, 0.000038, 0.000271, -0.001807, 0.000001, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3399.080736, 3.000000, 3.100000, 0.000000, 0.000000, 3.700000, 5.200000, 5.400000, 6.000000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, 0.000101, 0.000184, -0.001764, 0.000001, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3399.180637, 5.100000, 3.900000, 0.000000, 0.000000, 3.200000, 4.400000, 5.400000, 4.100000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, 0.000142, 0.000112, -0.001659, 0.000001, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3399.279694, 4.400000, 6.100000, 0.000000, 0.000000, 3.200000, 1.600000, 4.300000, 3.600000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, 0.000167, 0.000055, -0.001513, 0.000001, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3399.378717, 5.000000, 3.300000, 0.000000, 0.000000, 3.100000, 3.200000, 2.700000, 4.100000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000178, 0.000011, -0.001162, 0.000001, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3399.478707, 6.800000, 5.400000, 0.000000, 0.000000, 4.100000, 3.800000, 5.900000, 3.500000, -0.010472, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000179, -0.000022, -0.000492, 0.000001, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3399.578692, 3.900000, 3.700000, 0.000000, 0.000000, 4.800000, 3.300000, 3.700000, 5.300000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000172, -0.000045, 0.000200, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3399.678716, 4.700000, 3.900000, 0.000000, 0.000000, 4.100000, 2.700000, 2.900000, 3.900000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000160, -0.000060, 0.000699, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3399.777765, 4.500000, 4.400000, 0.000000, 0.000000, 3.600000, 3.300000, 3.400000, 4.600000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, 0.000144, -0.000069, 0.000855, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3399.877747, 5.800000, 4.800000, 0.000000, 0.000000, 4.000000, 3.700000, 7.700000, 4.500000, -0.010123, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000127, -0.000072, 0.000750, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3399.977757, 4.200000, 4.000000, 0.000000, 0.000000, 3.800000, 3.200000, 3.100000, 5.100000, -0.010123, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000108, -0.000071, 0.000825, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3400.076800, 4.300000, 3.200000, 0.000000, 0.000000, 3.600000, 3.200000, 3.800000, 6.000000, -0.010298, 0.004363, -1.008255, 0.539852, -0.649961, -0.937417, 0.000091, 0.000113, 0.001026, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3400.175823, 5.900000, 4.100000, 0.000000, 0.000000, 2.600000, 3.100000, 5.100000, 6.300000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000074, 0.000426, 0.001131, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3400.275790, 5.700000, 3.900000, 0.000000, 0.000000, 4.600000, 2.200000, 3.900000, 5.200000, -0.010123, 0.004363, -1.008255, 0.539852, -0.649961, -0.937417, 0.000059, 0.000636, 0.001161, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3400.374794, 4.800000, 3.200000, 0.000000, 0.000000, 3.700000, 4.800000, 4.500000, 4.700000, -0.010123, 0.004363, -1.008255, 0.539852, -0.649961, -0.937417, 0.000045, 0.000947, 0.001134, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3400.473805, 6.600000, 5.300000, 0.000000, 0.000000, 4.100000, 3.600000, 5.000000, 5.400000, -0.010123, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000033, 0.001135, 0.001068, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3400.572835, 5.400000, 5.200000, 0.000000, 0.000000, 4.700000, 3.500000, 4.600000, 6.400000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000023, 0.000861, 0.000974, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3400.672816, 6.100000, 4.700000, 0.000000, 0.000000, 4.700000, 4.600000, 3.700000, 5.100000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000014, 0.000443, 0.000865, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3400.771834, 5.700000, 4.400000, 0.000000, 0.000000, 4.900000, 2.500000, 4.800000, 5.900000, -0.010123, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000008, 0.000119, 0.000749, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3400.870866, 3.600000, 3.800000, 0.000000, 0.000000, 3.300000, 4.400000, 4.800000, 5.600000, -0.010123, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000002, -0.000124, 0.000633, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3400.969897, 5.200000, 7.300000, 0.000000, 0.000000, 4.200000, 4.100000, 4.200000, 5.500000, -0.010298, 0.004363, -1.008255, 0.539852, -0.649961, -0.937417, -0.000001, -0.000115, 0.000521, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3401.069827, 5.100000, 5.200000, 0.000000, 0.000000, 5.200000, 4.400000, 4.500000, 4.800000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, -0.000004, 0.000079, 0.000418, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3401.168929, 5.000000, 5.900000, 0.000000, 0.000000, 3.800000, 5.600000, 5.500000, 4.300000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000006, 0.000035, 0.000143, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3401.268886, 5.200000, 7.500000, 0.000000, 0.000000, 6.300000, 4.500000, 2.300000, 5.400000, -0.010472, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, -0.000007, -0.000180, -0.000247, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3401.368868, 5.100000, 6.100000, 0.000000, 0.000000, 5.600000, 6.400000, 5.500000, 5.500000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, -0.000008, -0.000330, -0.000339, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3401.467886, 5.200000, 5.000000, 0.000000, 0.000000, 6.000000, 2.900000, 4.000000, 6.000000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, -0.000008, -0.000426, -0.000212, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3401.566924, 4.200000, 5.600000, 0.000000, 0.000000, 4.300000, 3.800000, 3.900000, 4.700000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, -0.000008, -0.000479, -0.000109, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3401.665964, 4.600000, 3.900000, 0.000000, 0.000000, 4.600000, 3.800000, 6.000000, 5.400000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, -0.000007, -0.000679, -0.000030, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3401.765891, 5.700000, 4.100000, 0.000000, 0.000000, 3.700000, 4.300000, 3.900000, 5.600000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, -0.000006, -0.001163, 0.000030, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3401.864930, 5.200000, 5.700000, 0.000000, 0.000000, 5.500000, 3.700000, 4.700000, 4.700000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, -0.000006, -0.001650, 0.000072, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3401.963977, 4.500000, 5.700000, 0.000000, 0.000000, 4.400000, 5.100000, 3.200000, 4.800000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, -0.000005, -0.001939, 0.000100, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3402.063993, 5.300000, 4.300000, 0.000000, 0.000000, 4.000000, 2.200000, 3.800000, 5.200000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649786, -0.937417, -0.000004, -0.001887, 0.000298, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
